AR,05061,Howard County,3246,1158,4473,2088,0.7256874580818243,0.25888665325285043,0.4668008048289739
AR,05063,Independence County,11023,2689,14011,8334,0.7867389907929484,0.19192063378773822,0.5948183570052101
AR,05065,Izard County,4854,949,5925,3905,0.8192405063291139,0.16016877637130802,0.6590717299578059
AR,05067,Jackson County,3509,1183,4775,2326,0.734869109947644,0.24774869109947645,0.48712041884816754
AR,05069,Jefferson County,8468,12802,21608,-4334,0.3918918918918919,0.5924657534246576,-0.20057386153276568
AR,05071,Johnson County,6766,2107,9059,4659,0.7468815542554366,0.2325863781874379,0.5142951760679987
AR,05073,Lafayette County,1589,698,2325,891,0.6834408602150538,0.3002150537634409,0.3832258064516129
AR,05075,Lawrence County,4608,965,5692,3643,0.8095572733661279,0.16953619114546734,0.6400210822206606
AR,05077,Lee County,1181,1270,2520,-89,0.46865079365079365,0.503968253968254,-0.0353174603174603
AR,05079,Lincoln County,2502,813,3372,1689,0.7419928825622776,0.2411032028469751,0.5008896797153025
AR,05081,Little River County,3744,1084,4899,2660,0.7642375995101041,0.2212696468667075,0.5429679526433966
AR,05083,Logan County,6567,1464,8205,5103,0.8003656307129798,0.17842778793418648,0.6219378427787934
AR,05085,Lonoke County,23225,6790,30620,16435,0.758491182233834,0.2217504898758981,0.536740692357936
AR,05087,Madison County,5885,1491,7501,4394,0.7845620583922144,0.1987734968670844,0.5857885615251299
AR,05089,Marion County,6230,1501,7851,4729,0.7935294866895937,0.19118583619921029,0.6023436504903834
AR,05091,Miller County,11842,3769,15803,8073,0.7493513889767766,0.23849901917357463,0.5108523698032019
AR,05093,Mississippi County,6963,3574,10717,3389,0.6497154054306242,0.3334888494914622,0.31622655593916205
AR,05095,Monroe County,1385,1002,2433,383,0.5692560624743116,0.4118372379778052,0.1574188244965064
AR,05097,Montgomery County,2987,645,3707,2342,0.8057728621526841,0.17399514432155383,0.6317777178311302
AR,05099,Nevada County,2002,849,2907,1153,0.6886824905400757,0.29205366357069146,0.39662882696938423
AR,05101,Newton County,3063,644,3770,2419,0.8124668435013263,0.17082228116710876,0.6416445623342175
AR,05103,Ouachita County,5056,3412,8626,1644,0.5861349408764202,0.39554834222119173,0.19058659865522842
AR,05105,Perry County,3559,923,4584,2636,0.7763961605584643,0.2013525305410122,0.5750436300174521
AR,05107,Phillips County,2098,2754,4938,-656,0.4248683677602268,0.5577156743620899,-0.1328473066018631
AR,05109,Pike County,3746,560,4358,3186,0.8595686094538779,0.12849931161083067,0.7310692978430473
AR,05111,Poinsett County,5731,1235,7079,4496,0.8095776239581862,0.17445966944483685,0.6351179545133494
AR,05113,Polk County,6987,1145,8288,5842,0.8430260617760618,0.1381515444015444,0.7048745173745173
AR,05115,Pope County,18118,5487,24191,12631,0.7489562233888636,0.22681989169525857,0.522136331693605
AR,05117,Prairie County,2628,524,3200,2104,0.82125,0.16375,0.6575
